client_id,Variation
7384949,Control
9012525,Control
5689684,Control
4744435,Control
149685,Control
2427048,Control
1206558,Control
5410614,Control
798874,Control
6244054,Control
619597,Control
8402356,Control
8938661,Control
2726231,Control
7291574,Control
6428991,Control
1710657,Control
7058753,Control
9784576,Control
1152603,Control
2156083,Control
3252729,Control
3903667,Control
2308847,Control
3843932,Control
9058208,Control
9461535,Control
1104795,Control
5096171,Control
5869570,Control
3398629,Control
1400056,Control
4546489,Control
8807163,Control
9364546,Control
5341314,Control
8240214,Control
5357257,Control
8295759,Control
6384753,Control
2069251,Control
7294783,Control
8538695,Control
4436193,Control
4807522,Control
7272255,Control
4329407,Control
1111449,Control
2982070,Control
8917970,Control
2188746,Control
9976784,Control
1440714,Control
8929016,Control
609917,Control
2182722,Control
8167124,Control
2444673,Control
3286441,Control
3548520,Control
1375516,Control
649596,Control
1872085,Control
7723478,Control
5450661,Control
3107324,Control
518323,Control
4822429,Control
4722457,Control
2463601,Control
2262804,Control
9738138,Control
1772241,Control
4167905,Control
7171365,Control
6888672,Control
6387328,Control
7469730,Control
5499919,Control
3137665,Control
3518501,Control
1066661,Control
6253622,Control
3279914,Control
5388332,Control
7326955,Control
132547,Control
3380938,Control
8024957,Control
479431,Control
1927826,Control
2641098,Control
5402814,Control
1392234,Control
8505452,Control
6673027,Control
2082886,Control
8245704,Control
5253954,Control
3617668,Control
3696448,Control
367638,Control
1598081,Control
4049668,Control
9286087,Control
9771287,Control
8284076,Control
2891006,Control
4674824,Control
7985820,Control
8506882,Control
4084575,Control
9092574,Control
3799319,Control
6332012,Control
7816648,Control
9237145,Control
3549403,Control
4174109,Control
5785124,Control
5762741,Control
9432141,Control
5556586,Control
3685546,Control
6683240,Control
7292568,Control
5655370,Control
3690628,Control
6038811,Control
6515101,Control
9935417,Control
6946092,Control
2709119,Control
177581,Control
6874702,Control
7062352,Control
9325512,Control
2314798,Control
3726737,Control
8561583,Control
309508,Control
1173016,Control
8934524,Control
1315678,Control
6794437,Control
1011862,Control
3018946,Control
9235731,Control
3076613,Control
2085392,Control
3426745,Control
2155157,Control
5944559,Control
2374361,Control
6805903,Control
7787381,Control
6423817,Control
2995887,Control
3712567,Control
6933576,Control
5956185,Control
2693746,Control
5719284,Control
2003283,Control
7702990,Control
8359010,Control
7352531,Control
2062413,Control
3210892,Control
6516677,Control
9314054,Control
6962474,Control
4661237,Control
4681588,Control
4893941,Control
2786437,Control
2636198,Control
6553321,Control
4710857,Control
1641640,Control
8424752,Control
1707935,Control
2373459,Control
2495009,Control
7754038,Control
889630,Control
6926499,Control
3063661,Control
867700,Control
9390806,Control
848198,Control
9888937,Control
8546973,Control
1922864,Control
9377916,Control
9077159,Control
7746966,Control
6743338,Control
1695407,Control
4036648,Control
5041056,Control
9408869,Control
4884218,Control
8228852,Control
3797582,Control
8208678,Control
7487230,Control
1630497,Control
5839728,Control
8850566,Control
6564976,Control
1325147,Control
126759,Control
9522418,Control
7951845,Control
1324886,Control
2315091,Control
2478632,Control
381123,Control
1632043,Control
6063870,Control
81601,Control
8035158,Control
2532966,Control
9018011,Control
9982969,Control
5445360,Control
5464626,Control
2714922,Control
4531242,Control
7476680,Control
2639557,Control
9780494,Control
3174783,Control
3575507,Control
5794832,Control
8863840,Control
8210230,Control
6765699,Control
336279,Control
4426269,Control
4677539,Control
9154169,Control
2061195,Control
8499979,Control
4242907,Control
4461747,Control
5449284,Control
282081,Control
8067039,Control
9433938,Control
6268778,Control
378530,Control
658732,Control
8135457,Control
2059033,Control
7115683,Control
5569038,Control
3170094,Control
9521658,Control
5104205,Control
3597060,Control
6801376,Control
9038115,Control
3452953,Control
3984014,Control
8781195,Control
6669765,Control
7109970,Control
3408606,Control
5012526,Control
8899445,Control
5878388,Control
1613278,Control
7450422,Control
7602333,Control
5803727,Control
9426700,Control
8267974,Control
8634142,Control
2942633,Control
7847920,Control
1312175,Control
1677855,Control
2877728,Control
8672723,Control
5155639,Control
7358030,Control
7417585,Control
7077317,Control
7855457,Control
3788314,Control
3540899,Control
5436944,Control
6384526,Control
4645740,Control
6953063,Control
1242301,Control
16135,Control
6822514,Control
8032447,Control
8581196,Control
8822569,Control
5608070,Control
4099580,Control
7481357,Control
4687047,Control
8649165,Control
4275305,Control
9826144,Control
6760966,Control
5152356,Control
4106010,Control
6554785,Control
6426294,Control
1995060,Control
2528019,Control
8789953,Control
4822147,Control
254909,Control
8012186,Control
1649660,Control
2242286,Control
3043508,Control
6936319,Control
7475602,Control
648062,Control
5869487,Control
8849290,Control
6146380,Control
1964178,Control
7419662,Control
4709127,Control
3299664,Control
9344005,Control
2165367,Control
4633561,Control
6862833,Control
3925764,Control
5624999,Control
2443997,Control
9792435,Control
4174656,Control
2863786,Control
1434270,Control
7349918,Control
7057041,Control
8142042,Control
8345732,Control
6332171,Control
177990,Control
1919252,Control
299872,Control
2227231,Control
5847726,Control
6068180,Control
3144002,Control
8510262,Control
4666211,Control
3482596,Control
5810358,Control
9811239,Control
2482282,Control
610587,Control
5683054,Control
395988,Control
1484808,Control
987970,Control
7179106,Control
7413723,Control
4924992,Control
5690717,Control
3449920,Control
7278607,Control
8676702,Control
7743144,Control
1309292,Control
7264359,Control
87162,Control
3251101,Control
5158443,Control
7404943,Control
8644876,Control
7221280,Control
412057,Control
6433333,Control
5832674,Control
2420826,Control
1892481,Control
5036055,Control
6112481,Control
9741876,Control
2753144,Control
1429794,Control
7783688,Control
2273445,Control
7256310,Control
1468988,Control
4473962,Control
6090404,Control
8204700,Control
9478730,Control
6905133,Control
7872209,Control
8167393,Control
8308042,Control
9218546,Control
2033411,Control
5432300,Control
2878094,Control
4846832,Control
1324846,Control
5961865,Control
5153744,Control
2979075,Control
9703336,Control
1790884,Control
3294909,Control
2469240,Control
8306917,Control
2325253,Control
1431526,Control
9659609,Control
4466183,Control
3684063,Control
5786829,Control
1701734,Control
6600580,Control
7096357,Control
8833869,Control
480836,Control
6791950,Control
8911064,Control
908517,Control
311296,Control
3861052,Control
743170,Control
8144798,Control
3123697,Control
4715380,Control
373892,Control
3641688,Control
6228133,Control
7928340,Control
5414532,Control
6759765,Control
2513729,Control
5932906,Control
6010271,Control
9334375,Control
9040655,Control
1419647,Control
5205651,Control
7021111,Control
5512095,Control
53094,Control
6305342,Control
8911088,Control
8186750,Control
4083801,Control
8655864,Control
6832055,Control
8858672,Control
8164330,Control
2465653,Control
821726,Control
3539231,Control
5006380,Control
8048568,Control
208307,Control
5102709,Control
6394638,Control
2841010,Control
3102426,Control
8111377,Control
4572528,Control
2094626,Control
5244658,Control
7849173,Control
5124454,Control
4687894,Control
6809435,Control
6291061,Control
6071692,Control
5582151,Control
4512339,Control
3816418,Control
5178136,Control
2488298,Control
8802307,Control
6055756,Control
3401302,Control
2866632,Control
2331608,Control
4767998,Control
5210423,Control
8626837,Control
6811175,Control
9361140,Control
6327393,Control
6728805,Control
302069,Control
7522380,Control
6529451,Control
6512523,Control
6603155,Control
2754991,Control
2684004,Control
955922,Control
1905822,Control
3613404,Control
692622,Control
7142697,Control
1050296,Control
2603190,Control
2961467,Control
409432,Control
2269756,Control
9397407,Control
465749,Control
7343195,Control
2972819,Control
4074198,Control
7560600,Control
3793227,Control
3542428,Control
9184029,Control
5059436,Control
1709235,Control
8012396,Control
2688576,Control
8455435,Control
4915982,Control
7506303,Control
5289052,Control
6159612,Control
8297741,Control
3152783,Control
8532409,Control
8254071,Control
6762071,Control
1822618,Control
3398684,Control
7363604,Control
5145328,Control
8968939,Control
3153355,Control
6342884,Control
3932987,Control
1753569,Control
3000332,Control
2212057,Control
2857106,Control
5764613,Control
4496177,Control
5521811,Control
982456,Control
4031845,Control
5987705,Control
1215090,Control
9968459,Control
5876422,Control
5189179,Control
8458271,Control
7732604,Control
8524876,Control
4406701,Control
4966474,Control
9077491,Control
812596,Control
2831158,Control
4885728,Control
7364879,Control
2822156,Control
4676782,Control
983319,Control
6443373,Control
9404094,Control
6579978,Control
9235498,Control
28542,Control
8046317,Control
6615405,Control
8944185,Control
7726175,Control
9608160,Control
34067,Control
5181822,Control
7096317,Control
1961944,Control
6354136,Control
6930466,Control
5171644,Control
42082,Control
6240949,Control
8536229,Control
269352,Control
1092703,Control
9560313,Control
1709551,Control
9083506,Control
7381520,Control
8566060,Control
9468405,Control
3996598,Control
7846757,Control
2515743,Control
5290689,Control
8290983,Control
7023981,Control
8772053,Control
7023561,Control
8234949,Control
4658117,Control
9175004,Control
5447562,Control
2762435,Control
2660247,Control
1819048,Control
9904267,Control
1446244,Control
2856133,Control
5580775,Control
4036345,Control
9204823,Control
7558101,Control
3604196,Control
3756833,Control
3606737,Control
238672,Control
6135432,Control
9654477,Control
9770521,Control
4741235,Control
1129989,Control
2268089,Control
576605,Control
7985605,Control
5413659,Control
9611279,Control
1550378,Control
4545467,Control
2317640,Control
3750142,Control
9117843,Control
2587087,Control
2791552,Control
330243,Control
4793150,Control
230950,Control
4551451,Control
5997395,Control
8742449,Control
7179800,Control
4972503,Control
9740330,Control
6362011,Control
2848642,Control
9928401,Control
4498280,Control
3296880,Control
720325,Control
245270,Control
6874017,Control
7041624,Control
2609757,Control
9014817,Control
1891067,Control
7787809,Control
752058,Control
2644380,Control
4188215,Control
2448787,Control
6530134,Control
7221834,Control
8247054,Control
8877861,Control
3608801,Control
2390397,Control
9004223,Control
4843378,Control
8037656,Control
1871798,Control
750370,Control
3138783,Control
8236198,Control
4580133,Control
520693,Control
5078210,Control
8689089,Control
798202,Control
8781957,Control
7201063,Control
359266,Control
2336104,Control
4303270,Control
3031632,Control
7628683,Control
6098439,Control
8240961,Control
1113377,Control
769715,Control
9461619,Control
482692,Control
3466699,Control
4508825,Control
1304706,Control
1305266,Control
4285424,Control
1734338,Control
7399041,Control
1532881,Control
1449950,Control
1348378,Control
5880392,Control
7791874,Control
4309097,Control
6813112,Control
157871,Control
5333922,Control
818084,Control
1698145,Control
8659718,Control
820937,Control
460291,Control
727133,Control
9793096,Control
4257759,Control
1136898,Control
6813831,Control
3378895,Control
4935831,Control
4429179,Control
8133761,Control
3997533,Control
7912423,Control
3828289,Control
6972473,Control
7826607,Control
2244649,Control
9253649,Control
5451809,Control
6846120,Control
5337567,Control
7716851,Control
1459221,Control
9383009,Control
595241,Control
4790875,Control
369968,Control
9450100,Control
1110116,Control
1118533,Control
2561916,Control
6766995,Control
9119940,Control
4475946,Control
9892711,Control
2631095,Control
3402568,Control
3605980,Control
7964160,Control
6096204,Control
6190541,Control
3789433,Control
8126956,Control
3988356,Control
3256364,Control
8102309,Control
1831180,Control
8267138,Control
1524159,Control
2489713,Control
1378044,Control
2410363,Control
392273,Control
9938863,Control
6209195,Control
1418262,Control
4239876,Control
3908768,Control
3188901,Control
8541153,Control
3740995,Control
8800235,Control
4015337,Control
9516498,Control
9726273,Control
5731886,Control
9326789,Control
7187119,Control
2790569,Control
4034394,Control
2962019,Control
3341070,Control
2985789,Control
5258581,Control
6716714,Control
3953220,Control
7716669,Control
2015094,Control
4297636,Control
583207,Control
6497677,Control
6610435,Control
1117967,Control
4135603,Control
9948339,Control
6092556,Control
6490862,Control
6072001,Control
2772447,Control
7358034,Control
5508187,Control
5385880,Control
7264487,Control
9023475,Control
5011864,Control
1215944,Control
9665433,Control
3464312,Control
7225168,Control
5993485,Control
3514875,Control
3817959,Control
9662896,Control
7064013,Control
399690,Control
9396373,Control
994861,Control
4658640,Control
7371764,Control
6648976,Control
6464365,Control
958145,Control
2313582,Control
2842485,Control
2481545,Control
555737,Control
2599987,Control
1679331,Control
4449850,Control
7279072,Control
5237360,Control
3275651,Control
7851212,Control
9325262,Control
2861330,Control
9706879,Control
369255,Control
1224493,Control
4311818,Control
3324233,Control
542609,Control
9756335,Control
1937877,Control
6060618,Control
7896038,Control
7677496,Control
5334349,Control
5246910,Control
2474749,Control
6479095,Control
5690574,Control
8497681,Control
4657154,Control
360511,Control
7612773,Control
5215310,Control
6978834,Control
7529953,Control
5084415,Control
8629156,Control
5534058,Control
7196697,Control
1208839,Control
9444890,Control
2936546,Control
2550027,Control
8675322,Control
8721817,Control
3242197,Control
8851132,Control
5112427,Control
4936156,Control
7730144,Control
3689244,Control
6697918,Control
97170,Control
13009,Control
1483712,Control
4994490,Control
3512662,Control
7095760,Control
493194,Control
6453112,Control
5815644,Control
3435545,Control
1531616,Control
8331981,Control
6459655,Control
7138610,Control
7869458,Control
715345,Control
3269114,Control
6838639,Control
7636646,Control
1435050,Control
1780590,Control
3710094,Control
4762692,Control
3892026,Control
956673,Control
7149361,Control
2204958,Control
7947445,Control
127477,Control
1659638,Control
4737705,Control
2480469,Control
1012423,Control
31715,Control
161074,Control
1310893,Control
2514806,Control
5708924,Control
2766627,Control
7884103,Control
8009077,Control
1754189,Control
872869,Control
2273399,Control
4284358,Control
7149854,Control
3455729,Control
5355929,Control
4223520,Control
214786,Control
7561079,Control
1090770,Control
2368114,Control
3941993,Control
956129,Control
7567135,Control
3887719,Control
4844608,Control
405565,Control
5379667,Control
9196593,Control
4353072,Control
6377119,Control
6749579,Control
2156449,Control
5809205,Control
4898296,Control
4040609,Control
1075256,Control
7278226,Control
7010476,Control
6784522,Control
8930684,Control
1843417,Control
8191449,Control
1957491,Control
4568193,Control
7521289,Control
1146828,Control
6840942,Control
7966415,Control
1742982,Control
1055254,Control
4961438,Control
5890080,Control
7707583,Control
4370785,Control
1126811,Control
8150060,Control
271955,Control
407804,Control
652990,Control
9668003,Control
2275598,Control
9079316,Control
6098583,Control
5698330,Control
5349851,Control
8820611,Control
5354,Control
8878116,Control
540948,Control
7967415,Control
5240077,Control
2861609,Control
4542331,Control
6878222,Control
6798317,Control
3393813,Control
5212142,Control
7786703,Control
4840338,Control
1830990,Control
613635,Control
6127305,Control
7638576,Control
4317446,Control
1882050,Control
5117714,Control
1311021,Control
6471706,Control
8900562,Control
6910263,Control
5449775,Control
5809893,Control
9112702,Control
3360813,Control
422480,Control
3251257,Control
7847850,Control
8170322,Control
2183950,Control
1038746,Control
5077246,Control
2980960,Control
5742800,Control
693500,Control
2232126,Control
7776747,Control
6508726,Control
2215051,Control
8409579,Control
7926195,Control
1985555,Control
5358622,Control
3841617,Control
4478331,Control
3201380,Control
6976946,Control
3667643,Control
3931869,Control
5328996,Control
5828768,Control
995002,Control
1717544,Control
6670368,Control
8148423,Control
3267458,Control
5147197,Control
4534403,Control
7590220,Control
4490901,Control
2831189,Control
8881979,Control
3765679,Control
6849764,Control
3261503,Control
4758194,Control
2495018,Control
9880534,Control
2998821,Control
9088028,Control
8593795,Control
4732163,Control
5205837,Control
227083,Control
4548015,Control
1946959,Control
2319125,Control
5363315,Control
5766870,Control
4086452,Control
992924,Control
9004664,Control
5467564,Control
5937217,Control
5959352,Control
7581994,Control
4500260,Control
8080881,Control
5300698,Control
2922703,Control
9989589,Control
307903,Control
5749703,Control
1616906,Control
6477209,Control
1109597,Control
8455042,Control
2989514,Control
9037490,Control
4170491,Control
4488611,Control
1408332,Control
1681595,Control
1811363,Control
6524781,Control
1781660,Control
1597306,Control
631263,Control
7769865,Control
8724124,Control
1984672,Control
5339081,Control
4055560,Control
2638234,Control
8360430,Control
4396444,Control
3648974,Control
4706274,Control
1473551,Control
5020449,Control
3333833,Control
7993028,Control
7161415,Control
3526399,Control
5799151,Control
1031166,Control
7881522,Control
2844725,Control
3367503,Control
1320408,Control
8402663,Control
6613881,Control
6133577,Control
8389387,Control
8844038,Control
3623471,Control
9675490,Control
5858388,Control
2131562,Control
5031420,Control
3019793,Control
6845739,Control
4754082,Control
3813598,Control
4895382,Control
7170515,Control
2325282,Control
2224552,Control
1209410,Control
7388571,Control
7183284,Control
2698849,Control
193835,Control
5544739,Control
6372964,Control
7619691,Control
8619261,Control
6356072,Control
8984851,Control
1250068,Control
3570973,Control
7789902,Control
4888228,Control
9697625,Control
1976268,Control
7843655,Control
1676036,Control
4358124,Control
672407,Control
7387734,Control
2105966,Control
3810894,Control
784015,Control
5031199,Control
4103512,Control
752336,Control
4158404,Control
6995051,Control
7255011,Control
4122372,Control
8715743,Control
7582906,Control
3440791,Control
93127,Control
2038365,Control
8515299,Control
6795578,Control
7498309,Control
1990964,Control
8148869,Control
3173760,Control
237822,Control
3714371,Control
1068491,Control
6708001,Control
4488919,Control
9052626,Control
2282626,Control
5395795,Control
7512367,Control
2379890,Control
9944715,Control
7550339,Control
568086,Control
7920313,Control
9664478,Control
779691,Control
4048954,Control
7812814,Control
1304930,Control
3407269,Control
4582201,Control
16095,Control
1138735,Control
2186741,Control
6711126,Control
9542357,Control
396523,Control
8203352,Control
2242768,Control
3161378,Control
8336492,Control
2091795,Control
6800684,Control
35087,Control
1679014,Control
4539371,Control
7936415,Control
4260890,Control
5775585,Control
9718806,Control
9014045,Control
2402872,Control
6049084,Control
3477535,Control
2221950,Control
3388144,Control
3908093,Control
8984450,Control
574136,Control
7119919,Control
8499329,Control
5508268,Control
8076343,Control
888682,Control
9584266,Control
9574316,Control
4035366,Control
4702003,Control
3952364,Control
138395,Control
2489460,Control
72221,Control
3069378,Control
9634085,Control
148076,Control
9550519,Control
4058187,Control
9815086,Control
7910014,Control
3773516,Control
5033521,Control
3082507,Control
4029048,Control
1474213,Control
9397189,Control
2550100,Control
6198022,Control
5247830,Control
3500630,Control
7628536,Control
5823627,Control
6584442,Control
9361103,Control
6122432,Control
6323047,Control
9048979,Control
2634035,Control
1076454,Control
5581468,Control
2300994,Control
285619,Control
2805504,Control
4758838,Control
3829697,Control
7024103,Control
6172702,Control
6667105,Control
3416877,Control
2660120,Control
9380808,Control
4931650,Control
9163259,Control
8157893,Control
9262828,Control
1011263,Control
8569160,Control
3680890,Control
1364356,Control
7250450,Control
6120307,Control
5439077,Control
9159526,Control
2006518,Control
9719526,Control
4870070,Control
873963,Control
3126841,Control
8685018,Control
8670757,Control
1683664,Control
8213887,Control
361306,Control
9616872,Control
5085938,Control
6587026,Control
4568327,Control
7573293,Control
2068954,Control
9588333,Control
1391630,Control
1486850,Control
1326458,Control
7490608,Control
8517414,Control
6133626,Control
9077544,Control
9045161,Control
1538557,Control
1842548,Control
1006456,Control
2433851,Control
7909733,Control
5244179,Control
6868984,Control
4399935,Control
2646824,Control
7103902,Control
9489239,Control
8974088,Control
3174716,Control
9073948,Control
3855683,Control
8360030,Control
6310137,Control
5744690,Control
1131700,Control
6400280,Control
9160960,Control
6526572,Control
5161244,Control
4760156,Control
7760221,Control
4285382,Control
3519710,Control
1077656,Control
7474982,Control
7074517,Control
5050473,Control
7617417,Control
391817,Control
1051082,Control
4990904,Control
8536134,Control
9445016,Control
2628355,Control
3097679,Control
1988002,Control
6115276,Control
1828116,Control
4454345,Control
6727553,Control
7093538,Control
6009927,Control
1394255,Control
3789829,Control
2479277,Control
4871965,Control
5817789,Control
1384555,Control
4681803,Control
6474741,Control
4560132,Control
6149311,Control
9753307,Control
3265866,Control
7741639,Control
6991815,Control
3017509,Control
1963440,Control
5999506,Control
2061668,Control
5308678,Control
4150493,Control
9517536,Control
2274696,Control
7429692,Control
9004347,Control
4330533,Control
3635906,Control
7864698,Control
6493766,Control
8351676,Control
4851986,Control
2657386,Control
6734507,Control
8539397,Control
546664,Control
5120495,Control
4848304,Control
2566430,Control
8544228,Control
2649126,Control
4891782,Control
6219097,Control
4197171,Control
5631954,Control
7330117,Control
5086559,Control
1493662,Control
8384531,Control
654835,Control
2203560,Control
9268382,Control
2293999,Control
1357971,Control
156945,Control
3553394,Control
6713641,Control
305572,Control
9635331,Control
6652996,Control
6884826,Control
2226478,Control
6518414,Control
8390524,Control
1406631,Control
9557333,Control
1733552,Control
6238531,Control
6583420,Control
3664748,Control
2785387,Control
2730316,Control
2740441,Control
2537139,Control
6623612,Control
8782655,Control
5127982,Control
8341199,Control
688969,Control
519927,Control
2013589,Control
6425263,Control
8526245,Control
3240957,Control
7019113,Control
948823,Control
6670822,Control
125273,Control
2308976,Control
3233122,Control
4211028,Control
4094074,Control
8968297,Control
4389711,Control
23276,Control
7005269,Control
4812012,Control
5099372,Control
3492538,Control
1989165,Control
6490913,Control
7042270,Control
344960,Control
2454173,Control
7849272,Control
6308806,Control
9353814,Control
5326530,Control
9397910,Control
9141735,Control
372698,Control
8525671,Control
9631936,Control
5342378,Control
6611712,Control
9733107,Control
6978265,Control
7171199,Control
7335101,Control
2891163,Control
7580314,Control
5376723,Control
59860,Control
751833,Control
6352249,Control
5494657,Control
6437044,Control
2836704,Control
292768,Control
4993368,Control
5819141,Control
3104701,Control
4900129,Control
3190600,Control
3658118,Control
1431817,Control
3185322,Control
985481,Control
7362110,Control
4412599,Control
9272592,Control
3726482,Control
1412125,Control
342684,Control
5927926,Control
2485231,Control
214594,Control
258829,Control
5298248,Control
2439771,Control
6798836,Control
3169281,Control
3629140,Control
9480124,Control
9864385,Control
3206719,Control
2200120,Control
2488155,Control
2214260,Control
836428,Control
6199973,Control
1366281,Control
658163,Control
6652948,Control
3865233,Control
608014,Control
5810662,Control
79679,Control
650109,Control
4796258,Control
1672891,Control
7961209,Control
4273312,Control
3463938,Control
8438572,Control
268908,Control
5723200,Control
6061814,Control
8619982,Control
803476,Control
948941,Control
8159854,Control
2328158,Control
8432888,Control
9967744,Control
2563727,Control
3149820,Control
3249076,Control
3450553,Control
4628890,Control
7443147,Control
8661139,Control
2344028,Control
5251671,Control
8999959,Control
1848821,Control
3965955,Control
4326386,Control
8857044,Control
4465005,Control
3602591,Control
5429994,Control
3877680,Control
4630395,Control
6325520,Control
5084229,Control
3002873,Control
7128894,Control
2498729,Control
1092660,Control
109413,Control
7160870,Control
3306367,Control
648763,Control
3125489,Control
2095043,Control
6867447,Control
9507433,Control
9872848,Control
8243871,Control
4803289,Control
1192815,Control
5854788,Control
2586304,Control
7068614,Control
4477456,Control
1504166,Control
5310152,Control
4547422,Control
7657707,Control
6627468,Control
9858493,Control
7564346,Control
9310498,Control
7405035,Control
8812865,Control
3696592,Control
2270844,Control
9456594,Control
9147228,Control
2881753,Control
7319328,Control
7306750,Control
4189206,Control
194686,Control
493083,Control
5949254,Control
7460136,Control
4617343,Control
8064081,Control
6097938,Control
7974545,Control
8820443,Control
2955506,Control
5588796,Control
274798,Control
8386668,Control
9995400,Control
1960844,Control
1851755,Control
1572093,Control
9518543,Control
2435494,Control
4359943,Control
4684324,Control
2681891,Control
1821665,Control
6132220,Control
6648294,Control
429957,Control
3644304,Control
2013566,Control
8449611,Control
5632085,Control
953722,Control
7861081,Control
1604907,Control
903191,Control
8071131,Control
8436848,Control
417642,Control
3568441,Control
1956823,Control
6448014,Control
1025369,Control
2014514,Control
2634727,Control
629259,Control
5250186,Control
5417393,Control
4906459,Control
6999674,Control
5901964,Control
4839015,Control
5907969,Control
1887329,Control
7029071,Control
878675,Control
9647384,Control
3977654,Control
3994533,Control
509544,Control
2525521,Control
5090382,Control
4814613,Control
1255626,Control
9807800,Control
7400219,Control
7217265,Control
8003993,Control
5900557,Control
7197227,Control
8919237,Control
5298822,Control
7351660,Control
8319955,Control
7294785,Control
8763977,Control
3254765,Control
3762172,Control
3677469,Control
744365,Control
2824256,Control
114459,Control
960388,Control
4219309,Control
8743848,Control
5378149,Control
7761667,Control
3676830,Control
5078603,Control
6093698,Control
8365468,Control
4042433,Control
2686544,Control
4321297,Control
8860154,Control
2691102,Control
6103153,Control
6171366,Control
4598217,Control
4717657,Control
9902742,Control
5287546,Control
6256172,Control
711827,Control
1284972,Control
5035892,Control
1786699,Control
2030016,Control
7985857,Control
8638273,Control
5430137,Control
1456421,Control
7994671,Control
4998418,Control
4252909,Control
9224876,Control
1093152,Control
2890412,Control
1128925,Control
9639923,Control
3466317,Control
1844826,Control
4422146,Control
1193217,Control
3995477,Control
5597360,Control
906029,Control
8456202,Control
4286848,Control
6399633,Control
3449824,Control
5478068,Control
5621982,Control
1615709,Control
6993828,Control
6948185,Control
4442607,Control
8470681,Control
2859064,Control
7187992,Control
3598019,Control
5829248,Control
9304931,Control
7688784,Control
7013037,Control
8509526,Control
8184463,Control
7489127,Control
5685942,Control
7123109,Control
9745786,Control
5764510,Control
5570237,Control
8299423,Control
5322577,Control
9228149,Control
849561,Control
8671015,Control
4881458,Control
9142978,Control
1511326,Control
6743650,Control
6267683,Control
1963382,Control
1658941,Control
6084682,Control
1409376,Control
5822478,Control
8905961,Control
9249867,Control
7123998,Control
263217,Control
7579546,Control
351533,Control
2863255,Control
4934053,Control
9309343,Control
6540065,Control
2928400,Control
8148299,Control
5777764,Control
3148396,Control
6140556,Control
342646,Control
9868880,Control
5709764,Control
3005990,Control
9279103,Control
9544479,Control
3250691,Control
9717008,Control
6405187,Control
7789673,Control
1364740,Control
3616483,Control
6700512,Control
6525445,Control
7963417,Control
4632537,Control
7466698,Control
5116603,Control
6099297,Control
4396402,Control
8687998,Control
5916963,Control
3493304,Control
8752868,Control
5378046,Control
6595891,Control
5339133,Control
1590045,Control
2173695,Control
8824053,Control
373454,Control
7234710,Control
7231186,Control
7114905,Control
9641700,Control
7125818,Control
4015554,Control
9048769,Control
3124882,Control
3528580,Control
9711488,Control
2707225,Control
7343694,Control
3334875,Control
7738477,Control
2120373,Control
9855942,Control
4557744,Control
8872073,Control
2508150,Control
8486606,Control
5698452,Control
1789611,Control
9296587,Control
2893623,Control
9381346,Control
7536028,Control
3748827,Control
6196184,Control
1366366,Control
2332011,Control
5898764,Control
5345656,Control
1412119,Control
890755,Control
8209682,Control
4800447,Control
7090843,Control
5637407,Control
3836039,Control
2683014,Control
2538398,Control
7748410,Control
985546,Control
9279545,Control
5303422,Control
1764645,Control
1227135,Control
6457533,Control
4198518,Control
8157247,Control
256318,Control
5599473,Control
3162839,Control
4314548,Control
2074688,Control
8472348,Control
3191722,Control
8352552,Control
2095375,Control
696801,Control
6689315,Control
2114888,Control
547839,Control
9923432,Control
3197585,Control
6477539,Control
5721330,Control
9855682,Control
6564940,Control
9351887,Control
3738717,Control
2360447,Control
7045882,Control
9504886,Control
730137,Control
9560201,Control
4416226,Control
8882426,Control
26211,Control
548028,Control
9211840,Control
6904174,Control
5091858,Control
8995260,Control
8753141,Control
6258754,Control
3716792,Control
9881248,Control
9799670,Control
8409408,Control
6089566,Control
750686,Control
524388,Control
8398698,Control
5299317,Control
961187,Control
9989637,Control
3268586,Control
1781992,Control
7753059,Control
1420912,Control
7405342,Control
3798462,Control
4375520,Control
8366885,Control
9944948,Control
1497256,Control
3855497,Control
3209119,Control
661172,Control
4703735,Control
8716105,Control
738015,Control
7097753,Control
7840823,Control
5561667,Control
4954642,Control
7806544,Control
8870779,Control
3215049,Control
3346530,Control
4509405,Control
7703649,Control
5502279,Control
2142490,Control
5606762,Control
8250493,Control
4921993,Control
5949669,Control
3232607,Control
7734971,Control
1209381,Control
966122,Control
7893752,Control
105357,Control
3501547,Control
6053509,Control
3874313,Control
7636356,Control
2512568,Control
9557253,Control
9715239,Control
211786,Control
7080227,Control
8816651,Control
31191,Control
5199600,Control
651935,Control
6972171,Control
5863707,Control
6865212,Control
5823529,Control
9981420,Control
2836054,Control
883500,Control
2941700,Control
2817519,Control
2199516,Control
2489943,Control
4651111,Control
5330523,Control
4625824,Control
5330356,Control
1043949,Control
4447192,Control
5557759,Control
1052802,Control
8447700,Control
9923595,Control
9222610,Control
7166925,Control
1768966,Control
7444188,Control
8208413,Control
2629856,Control
9878614,Control
1318882,Control
2516294,Control
5841975,Control
3876731,Control
7939754,Control
9525071,Control
8314547,Control
6835030,Control
7554295,Control
2989904,Control
7524570,Control
2884350,Control
3290446,Control
3695438,Control
6486255,Control
52111,Control
2752022,Control
7411561,Control
3086073,Control
3421186,Control
2800369,Control
8409019,Control
3084005,Control
5763560,Control
50185,Control
2214909,Control
5276044,Control
2771384,Control
4657833,Control
1423461,Control
2255606,Control
5589543,Control
